#NOTES: 
#All Castle doors and gates are found in the castledoor.sql
#All thrones and signs are found in the staticobjects.csv
#To make a door unlockable through the unlock skill, add true to the end of the string
#Doors sorted by map regions
#Table Description:
#name;static_object_id;posx;posy;posz;pos_minx;pos_miny;pos_minz;pos_maxx;pos_maxy;pos_maxz;hp;physical_defence;magic_defence;unlockable;start_opened
##############################################################################

# Doors on region 16_20:

#Normil's Garden
Automatic_Door;17170071;-81390;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170072;-80578;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170073;-79390;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170074;-78578;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170075;-77390;-14400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170076;-85984;-13806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170077;-83984;-13806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170078;-81984;-13806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170079;-79984;-13806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170080;-77984;-13806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170081;-85984;-12994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170082;-83984;-12994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170083;-81984;-12994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170084;-79984;-12994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170085;-77984;-12994;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170086;-86578;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170087;-85390;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170088;-84578;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170089;-83390;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170090;-82578;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170091;-81390;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170092;-80578;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170093;-79390;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170094;-78578;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170095;-77390;-12400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170096;-85984;-11806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170097;-83984;-11806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170098;-81984;-11806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170099;-79984;-11806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170100;-77984;-11806;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170101;-87116;-16990;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170102;-86625;-16400;-8352;0;0;0;0;0;0;158250;644;518;False
Automatic_Door;17170103;-87116;-15810;-8352;0;0;0;0;0;0;158250;644;518;False
############################################################################

# Doors on region 17_19:

#Normil's cave
Normils_cave_01;17190001;-85056;47903;-3864;-85171;47895;-3864;-84941;47915;-3858;158250;644;518;False
############################################################################

# Doors on region 17_22:

# Gludin - Clan Halls
gludin_clanhall_001;17220001;-84495;155209;-3150;-84497;155208;-3192;-84494;155246;-2742;158250;644;518;False
gludin_clanhall_002;17220002;-84495;155286;-3150;-84496;155248;-3192;-84494;155286;-2742;158250;644;518;False
gludin_clanhall_003;17220003;-83961;155258;-3150;-83962;155218;-3191;-83960;155257;-2741;158250;644;518;False
gludin_clanhall_004;17220004;-83961;155180;-3150;-83962;155180;-3191;-83960;155219;-2741;158250;644;518;False
gludin_clanhall_005;17220005;-83879;153064;-3149;-83917;153062;-3149;-83878;153064;-2699;158250;644;518;False
gludin_clanhall_006;17220006;-83956;153064;-3149;-83955;153061;-3149;-83916;153065;-2699;158250;644;518;False
gludin_clanhall_007;17220007;-83927;153598;-3149;-83927;153597;-3190;-83889;153599;-2740;158250;644;518;False
gludin_clanhall_008;17220008;-83850;153598;-3149;-83889;153597;-3190;-83850;153599;-2740;158250;644;518;False
gludin_clanhall_009;17220009;-83971;151880;-3112;-84009;151879;-3152;-83971;151882;-2702;158250;644;518;False
gludin_clanhall_010;17220010;-84047;151880;-3112;-84046;151879;-3152;-84008;151881;-2702;158250;644;518;False

# Gludin - Einhasad Temple
gludin_einhasad_001;17220011;-79737;150063;-3027;-79737;150062;-3067;-79735;150100;-2617;158250;644;518;False
gludin_einhasad_002;17220012;-79737;150138;-3027;-79737;150099;-3067;-79735;150138;-2617;158250;644;518;False
gludin_einhasad_003;17220013;-79740;151522;-3027;-79740;151522;-3068;-79738;151561;-2618;158250;644;518;False
gludin_einhasad_004;17220014;-79740;151598;-3027;-79740;151558;-3068;-79738;151597;-2618;158250;644;518;False
#################################################################################

# Doors on region 18_25:

#Tower of Naia
Gate_1;18250001;-46957;246121;-9063;0;0;0;0;0;0;158250;644;518;False
Gate_2;18250002;-45874;246878;-9062;0;0;0;0;0;0;158250;644;518;False
Gate_3;18250003;-47869;249166;-9063;0;0;0;0;0;0;158250;644;518;False
Gate_4;18250004;-49943;249168;-9063;0;0;0;0;0;0;158250;644;518;False
Gate_5;18250005;-51953;246882;-9926;0;0;0;0;0;0;158250;644;518;False
Gate_6;18250006;-51304;245352;-9926;0;0;0;0;0;0;158250;644;518;False
Gate_7;18250007;-49997;243410;-9929;0;0;0;0;0;0;158250;644;518;False
Gate_8;18250008;-47920;243407;-9929;0;0;0;0;0;0;158250;644;518;False
Gate_9;18250009;-46524;245356;-9926;0;0;0;0;0;0;158250;644;518;False
Gate_10;18250010;-45874;246878;-9926;0;0;0;0;0;0;158250;644;518;False
Gate_11;18250011;-48406;248490;-9927;0;0;0;0;0;0;158250;644;518;False
Gate_13;18250013;-51960;246886;-10787;0;0;0;0;0;0;158250;644;518;False
Gate_14;18250014;-51308;245351;-10787;0;0;0;0;0;0;158250;644;518;False
Gate_15;18250015;-49453;243765;-10788;0;0;0;0;0;0;158250;644;518;False
Gate_17;18250017;-45902;245343;-11650;0;0;0;0;0;0;158250;644;518;False
Gate_18;18250018;-46552;246875;-11650;0;0;0;0;0;0;158250;644;518;False
Gate_19;18250019;-48405;248490;-11649;0;0;0;0;0;0;158250;644;518;False
Gate_21;18250021;-51957;246910;-12511;0;0;0;0;0;0;158250;644;518;False
Gate_22;18250022;-51305;245388;-12511;0;0;0;0;0;0;158250;644;518;False
Gate_23;18250023;-49028;243324;-13316;0;0;0;0;0;0;158250;644;518;False
Gate_24;18250024;-47490;243973;-13316;0;0;0;0;0;0;158250;644;518;False
Gate_25;18250025;-45480;245970;-14122;0;0;0;0;0;0;158250;644;518;False
Gate_101;18250101;-48931;247719;-10019;0;0;0;0;0;0;158250;644;518;False
Gate_102;18250102;-48926;244536;-10880;0;0;0;0;0;0;158250;644;518;False
Gate_103;18250103;-48931;247719;-11741;0;0;0;0;0;0;158250;644;518;False
#######################################################################

# Doors on region 19_16:

Temple_Gate;19160001;-16369;-36806;-10725;-16654;-36864;-10759;-16080;-36735;-10535;158250;644;518;False
Anteroom_Door001;19160002;-14868;-38977;-10725;-14982;-38989;-10760;-14764;-38936;-10394;158250;644;518;False
Anteroom_Door002;19160003;-14595;-39831;-10725;-14618;-39924;-10760;-14562;-39710;-10394;158250;644;518;False
Anteroom_Door003;19160004;-14618;-41675;-10725;-14618;-41789;-10759;-14562;-41575;-10393;158250;644;518;False
Anteroom_Door004;19160005;-14867;-42518;-10725;-14982;-42573;-10759;-14764;-42521;-10395;158250;644;518;False
Anteroom_Door005;19160006;-17855;-42547;-10725;-17974;-42573;-10759;-17756;-42521;-10395;158250;644;518;False
Anteroom_Door006;19160007;-18140;-41692;-10725;-18170;-41797;-10759;-18114;-41582;-10393;158250;644;518;False
Anteroom_Door007;19160008;-18140;-39825;-10725;-18170;-39931;-10760;-18115;-39720;-10394;158250;644;518;False
Anteroom_Door008;19160009;-17872;-38967;-10725;-17970;-38989;-10759;-17752;-38936;-10393;158250;644;518;False
Chapel_Door001;19160010;-16148;-44158;-10725;-16654;-44235;-10880;-16080;-44081;-10385;158250;644;518;False
Chapel_Door002;19160011;-16582;-44156;-10725;-16654;-44235;-10880;-16079;-44082;-10382;158250;644;518;False
Door_of_Darkness001;19160012;-14513;-52490;-11013;-14560;-52657;-11053;-14495;-52307;-10813;158250;644;518;False
Door_of_Darkness002;19160013;-18278;-52474;-11013;-18303;-52657;-11053;-18224;-52305;-10813;158250;644;518;False
Altar_Entrance001;19160014;-14829;-54967;-10603;-14965;-54986;-10635;-14696;-54962;-10361;158250;644;518;False
Altar_Entrance002;19160015;-17959;-54973;-10603;-18097;-54990;-10635;-17824;-54958;-10361;158250;644;518;False
Altar_Entrance001;19160016;-15362;-54835;-10449;-15388;-55020;-10487;-15339;-54697;-10323;158250;644;518;False
Altar_Entrance002;19160017;-17420;-54835;-10449;-17449;-55020;-10487;-17400;-54696;-10325;158250;644;518;False
################################################################################

# Doors on region 19_17:

# Olympiad Arena
olympiadarena_Door_001;19170001;-21667;-21072;-3037;0;0;0;0;0;0;158250;644;518;False
olympiadarena_Door_001;19170002;-20027;-21072;-3037;0;0;0;0;0;0;158250;644;518;False
##############################################################################

# Doors on region 19_21:

# Gludio - Clan Halls
gludio_clanhall_001;19210011;-14790;125633;-3123;-14791;125595;-3158;-14789;125632;-2708;158250;644;518;False
gludio_clanhall_002;19210012;-14790;125557;-3123;-14791;125557;-3158;-14789;125594;-2708;158250;644;518;False
gludio_clanhall_003;19210013;-14116;125602;-3122;-14117;125602;-3157;-14115;125639;-2707;158250;644;518;False
gludio_clanhall_004;19210014;-14116;125677;-3122;-14117;125640;-3157;-14115;125677;-2707;158250;644;518;False
gludio_clanhall_005;19210015;-12601;123885;-3096;-12637;123884;-3131;-12600;123886;-2681;158250;644;518;False
gludio_clanhall_006;19210016;-12676;123885;-3096;-12676;123884;-3131;-12639;123886;-2681;158250;644;518;False
gludio_clanhall_007;19210017;-15981;123747;-3096;-15981;123734;-3131;-15945;123747;-2681;158250;644;518;False
gludio_clanhall_008;19210018;-15909;123725;-3096;-15945;123723;-3131;-15909;123736;-2681;158250;644;518;False
#################################################################################

# Doors on region 19_25:

Gate;19250001;-28564;249888;-3505;-28569;249877;-3505;-28499;249904;-3505;158250;644;518;False
Gate;19250002;-28438;249888;-3505;-28515;249873;-3505;-28416;249904;-3505;158250;644;518;False
Old_Gate;19250003;-27410;252390;-3550;-27429;252382;-3550;-27390;252459;-3550;158250;644;518;False
Old_Gate;19250004;-27410;252516;-3550;-27428;252450;-3550;-27389;252526;-3550;158250;644;518;False
######################################################################

# Doors on region 19_26:

Tullys_Gate;19260001;-13381;276039;-9065;-13419;275970;-9066;-13344;276108;-9066;158250;644;518;False
Tullys_Gate;19260002;-13463;275658;-9065;-13527;275594;-9066;-13398;275723;-9066;158250;644;518;False
Tullys_Gate;19260003;-11975;275812;-9065;-12051;275790;-9066;-11901;275835;-9066;158250;644;518;False
Tullys_Gate;19260004;-11808;275635;-9065;-11846;275566;-9066;-11770;275704;-9066;158250;644;518;False
Tullys_Gate;19260005;-12188;275473;-9065;-12264;275451;-9066;-12114;275496;-9066;158250;644;518;False
Tullys_Gate;19260006;-10421;274796;-9065;-10490;274758;-9066;-10352;274836;-9066;158250;644;518;False
Tullys_Gate;19260007;-10655;274496;-9065;-10682;274424;-9066;-10629;274568;-9066;158250;644;518;False
Tullys_Gate;19260008;-10996;274280;-9065;-11023;274208;-9066;-10970;274352;-9066;158250;644;518;False
Tullys_Gate;19260009;-10826;273222;-9065;-10897;273183;-9066;-10754;273262;-9066;158250;644;518;False
Tullys_Gate;19260010;-11167;273363;-9065;-11238;273324;-9066;-11095;273403;-9066;158250;644;518;False
Tullys_Gate;19260011;-10802;273010;-9065;-10866;272946;-9066;-10737;273075;-9066;158250;644;518;False
Tullys_Gate;19260012;-11041;272456;-9065;-11101;272396;-9066;-10981;272517;-9066;158250;644;518;False
Tullys_Gate;19260013;-13084;272064;-9065;-13160;272042;-9066;-13010;272087;-9066;158250;644;518;False
Tullys_Gate;19260014;-12869;272404;-9065;-12945;272382;-9066;-12795;272427;-9066;158250;644;518;False
Tullys_Gate;19260015;-13455;272218;-9065;-13522;272153;-9066;-13390;272286;-9066;158250;644;518;False
Tullys_Gate;19260016;-14625;273080;-9065;-14695;273042;-9066;-14556;273118;-9066;158250;644;518;False
Tullys_Gate;19260017;-14229;273244;-9065;-14299;273206;-9066;-14160;273282;-9066;158250;644;518;False
Tullys_Gate;19260018;-14061;273597;-9065;-14088;273525;-9066;-14035;273670;-9066;158250;644;518;False
Tullys_Gate;19260019;-14619;273938;-9065;-14689;273925;-9066;-14549;273951;-9066;158250;644;518;False
Tullys_Gate;19260020;-14061;274283;-9065;-14088;274211;-9066;-14035;274356;-9066;158250;644;518;False
Tullys_Gate;19260021;-14220;274653;-9065;-14287;274616;-9066;-14152;274691;-9066;158250;644;518;False
Tullys_Gate;19260022;-13879;274514;-9065;-13946;274477;-9066;-13811;274552;-9066;158250;644;518;False
Tullys_Gate;19260023;-13239;272241;-9065;-13277;272172;-9066;-13201;272311;-9066;158250;644;518;False
Tullys_Gate;19260051;-13614;273336;-9065;-13677;273272;-9066;-13550;273402;-9066;158250;644;518;False
Tullys_Gate;19260052;-11924;272856;-9065;-11988;272792;-9066;-11859;272921;-9066;158250;644;518;False
Tullys_Gate;19260053;-13955;273258;-15216;0;0;0;0;0;0;158250;644;518;False
Tullys_Gate;19260054;-13307;274610;-15216;0;0;0;0;0;0;158250;644;518;False
##########################################################################

# Doors on region 20_21:

# Cruma Tower - Core Room Doors
cruma_001;20210001;17624;112427;-6456;17506;112402;-6625;17741;112452;-6287;150000;476;383;True
cruma_002;20210002;17820;112427;-6456;17705;112402;-6627;17938;112452;-6289;150000;476;383;True
cruma_003;20210003;17721;112427;-6579;17623;112396;-6628;17819;112459;-6530;150000;476;383;True
#####################################################################

# Doors on region 20_22:

# Dion - Clan Halls
H_Door_MV_01;20220011;18879;143353;-2998;18874;143315;-3039;18880;143353;-2589;158250;644;518;False
H_Door_MV_01;20220012;18872;143278;-2998;18871;143278;-3039;18877;143316;-2589;158250;644;518;False
H_Door_MV_01;20220013;17616;145184;-3025;17616;145183;-3066;17648;145206;-2616;158250;644;518;False
H_Door_MV_01;20220014;17678;145226;-3025;17646;145204;-3066;17679;145227;-2616;158250;644;518;False
H_Door_MV_01;20220015;20118;145994;-3099;20118;145992;-3140;20155;145996;-2690;158250;644;518;False
H_Door_MV_01;20220016;20193;145994;-3099;20156;145993;-3140;20193;145995;-2690;158250;644;518;False

# Doors on region 20_24:

Gate;20240001;16326;210714;-9399;0;0;0;0;0;0;158250;644;518;False
Gate;20240002;14032;213143;-9399;0;0;0;0;0;0;158250;644;518;False
Gate;20240003;12472;214696;-9384;0;0;0;0;0;0;158250;644;518;False
#################################################################

# Doors on region 20_25:

Iron_Castle_Gate;20250001;6020;244628;-1958;5912;244478;-1958;6128;244776;-1958;158250;644;518;False
Wounded_Passage;20250002;153;235135;-3296;61;234486;-3296;247;235794;-3296;158250;644;518;False
Secret_Gate;20250004;20631;244037;11050;0;0;0;0;0;0;158250;644;518;False
Secret_Gate;20250005;20631;244037;11050;0;0;0;0;0;0;158250;644;518;False
Secret_Gate;20250006;18122;244274;11587;0;0;0;0;0;0;158250;644;518;False
Secret_Gate;20250007;18122;244274;11587;0;0;0;0;0;0;158250;644;518;False
Transparent_Gate;20250008;18114;244274;11706;0;0;0;0;0;0;158250;644;518;False
Transparent_Gate;20250009;20641;244037;11181;0;0;0;0;0;0;158250;644;518;False
Bascule_Bridge;20250077;20449;244053;11056;0;0;0;0;0;0;158250;644;518;False
Bascule_Bridge;20250078;18375;244247;11586;0;0;0;0;0;0;158250;644;518;False
###########################################################################

# Doors on region 20_26:

Dark_Gate;20260001;15601;282676;-9564;15595;282578;-9734;15611;282775;-9734;158250;644;518;False
Blood_Gate;20260002;12763;280154;-9564;0;0;0;0;0;0;158250;644;518;False
Closed_Gate;20260003;14553;277479;-9557;14547;277381;-9727;14563;277578;-9727;158250;644;518;False
Closed_Gate;20260004;18055;277478;-9557;18049;277380;-9727;18065;277577;-9727;158250;644;518;False
Blood_Gate;20260005;19848;280142;-9564;0;0;0;0;0;0;158250;644;518;False
Gateway_to_Destruction;20260006;16978;280541;-9564;16972;280443;-9734;16988;280640;-9734;158250;644;518;False
###################################################################################

# Doors on region 21_15:

Wild_beast_reserve_Door002;21150001;59974;-94123;-1350;59945;-94178;-1382;59985;-94114;-1226;158250;644;518;False
Wild_beast_reserve_Door001;21150002;59922;-94221;-1350;59917;-94231;-1382;59957;-94166;-1226;158250;644;518;False
Wild_beast_reserve_Gate001;21150003;55320;-93265;-1360;55294;-93274;-1396;55338;-93143;-1138;158250;644;518;False
Wild_beast_reserve_Gate002;21150004;55260;-93052;-1360;55257;-93158;-1396;55304;-93031;-1138;158250;644;518;False
Wild_beast_reserve_Fence001;21150005;58474;-93976;-1360;58304;-94077;-1391;58685;-93846;-1369;158250;644;518;False
Wild_beast_reserve_Fence002;21150006;56858;-93648;-1364;56697;-93815;-1394;57010;-93497;-1372;158250;644;518;False
Wild_beast_reserve_Fence003;21150007;56634;-91988;-1360;56516;-92178;-1391;56731;-91807;-1369;158250;644;518;False
Wild_beast_reserve_Fence004;21150008;58167;-91263;-1360;57979;-91316;-1391;58373;-91198;-1369;158250;644;518;False
Wild_beast_reserve_Fence005;21150009;59303;-92530;-1360;59264;-92718;-1391;59368;-92322;-1369;158250;644;518;False
########################################################################################

# Doors on region 21_16:

#Rune clan hall doors
rune_clan_hall_01;21160001;37748;-50417;899;37681;-50451;900;37735;-50397;1350;158250;644;518;False
rune_clan_hall_02;21160002;37701;-50416;899;37716;-50451;900;37770;-50397;1350;158250;644;518;False
rune_clan_hall_03;21160003;38580;-50107;899;38523;-50167;900;38577;-50113;1350;158250;644;518;False
rune_clan_hall_04;21160004;38538;-50126;898;38558;-50150;900;38612;-50096;1350;158250;644;518;False
rune_clan_hall_05;21160005;39141;-49474;899;39103;-49542;900;39157;-49488;1350;158250;644;518;False
rune_clan_hall_06;21160006;39116;-49513;899;39121;-49509;900;39175;-49455;1350;158250;644;518;False
rune_clan_hall_07;21160007;39328;-48225;897;39311;-48293;898;39365;-48239;1348;158250;644;518;False
rune_clan_hall_08;21160008;39326;-48267;895;39311;-48249;898;39365;-48195;1348;158250;644;518;False
rune_clan_hall_09;21160009;39130;-46972;899;39134;-47028;900;39188;-46974;1350;158250;644;518;False
rune_clan_hall_10;21160010;39148;-47009;899;39113;-46996;900;39167;-46942;1350;158250;644;518;False
rune_clan_hall_11;21160011;38559;-46356;899;38574;-46387;900;38628;-46333;1350;158250;644;518;False
rune_clan_hall_12;21160012;38600;-46378;899;38535;-46374;900;38589;-46320;1350;158250;644;518;False
rune_clan_hall_13;21160013;37718;-46058;899;37735;-46076;900;37789;-46022;1350;158250;644;518;False
rune_clan_hall_14;21160014;37766;-46060;899;37691;-46073;900;37745;-46019;1350;158250;644;518;False
############################################################################

# Doors on region 21_17:

Fortress_of_the_Dead_Outer_Gate001;21170001;57862;-19464;568;57849;-29498;543;57969;-29465;869;158250;644;518;False
Fortress_of_the_Dead_Outer_Gate002;21170002;58053;-29474;568;57954;-29498;543;58071;-29465;869;158250;644;518;False
Fortress_of_the_Dead_Door001;21170003;56991;-27197;578;56972;-27259;550;56982;-27188;728;158250;644;518;False
Fortress_of_the_Dead_Door002;21170004;56991;-27307;578;56971;-27323;550;56981;-27251;726;158250;644;518;False
Fortress_of_the_Dead_Door003;21170005;58016;-26390;592;57893;-26401;563;57976;-26382;743;158250;644;518;False
Fortress_of_the_Dead_Door004;21170006;57910;-26384;592;57953;-26400;563;58037;-26383;743;158250;644;518;False
#######################################################################################

# Doors on region 21_21:

# Partisans Hideaway - Clan Hall Doors
partisan001;21210001;43643;108908;-1970;43643;108840;-2015;43651;108915;-1565;158250;644;518;False
partisan002;21210002;43643;108783;-1970;43643;108778;-2015;43651;108853;-1565;158250;644;518;False
########################################################################

# Doors on region 21_24:

# Devils Isle
pirate_isle_001;21240001;42001;208378;-3666;41864;208287;-3785;42006;208383;-3540;187500;100000;10000;True
pirate_isle_002;21240002;43745;212594;-3623;43741;212433;-3742;43749;212600;-3497;187500;100000;10000;True
pirate_isle_003;21240003;42167;213285;-3643;42085;213285;-3760;42247;213286;-3515;187500;476;383;True
pirate_isle_004;21240004;51111;206106;-3912;51105;206102;-4031;51270;206110;-3786;187500;476;383;True
pirate_isle_005;21240005;52910;206720;-3692;52910;206637;-3808;52910;206801;-3563;187500;476;383;True
pirate_isle_006;21240006;52423;219103;-3209;52423;219032;-3312;52423;219174;-3067;187500;1000000;383;False
###############################################################################

# Doors on region 22_13:

#Schuttgart clan hall doors
schuttgart_clan_hall_1;22130017;86119;-143216;-1325;86098;-143241;-1353;86114;-143190;-903;158250;644;518;False
schuttgart_clan_hall_2;22130018;86124;-143169;-1325;86104;-143196;-1352;86120;-143144;-902;158250;644;518;False
schuttgart_clan_hall_4;22130019;86797;-142207;-1325;86725;-142232;-1352;86775;-142199;-902;158250;644;518;False
schuttgart_clan_hall_3;22130020;86755;-142227;-1325;86765;-142211;-1352;86814;-142177;-902;158250;644;518;False
schuttgart_clan_hall_6;22130021;87934;-142214;-1325;87915;-142218;-1352;87964;-142186;-902;158250;644;518;False
schuttgart_clan_hall_5;22130022;87970;-142235;-1325;87955;-142239;-1352;88004;-142207;-902;158250;644;518;False
schuttgart_clan_hall_8;22130023;88618;-143224;-1325;88615;-143205;-1352;88633;-143153;-902;158250;644;518;False
schuttgart_clan_hall_7;22130024;88611;-143182;-1325;88621;-143249;-1353;88639;-143197;-903;158250;644;518;False
####################################################################################

# Doors on region 22_17:

# Bandits Stronghold
bandit_outer_001;22170001;85621;-18127;-1670;85411;-18299;-1821;85633;-18118;-1471;158250;644;518;False
bandit_outer_002;22170002;85213;-18458;-1670;85206;-18466;-1821;85425;-18288;-1471;158250;644;518;False
bandit_inner_003;22170003;80818;-15357;-1762;80815;-15445;-1829;80821;-15349;-1379;158250;644;518;False
bandit_inner_004;22170004;80818;-15518;-1762;80815;-15525;-1829;80820;-15431;-1379;158250;644;518;False
#############################################################################

# Doors on region 22_22:

# Giran - Clan Halls
giran_clanhall_009;22220003;81873;151842;-3488;81870;151892;-3545;81877;151944;-3095;126600;644;518;False
giran_clanhall_010;22220004;81873;151842;-3488;81870;151842;-3545;81877;151894;-3095;126600;644;518;False
giran_clanhall_007;22220005;81196;151657;-3490;81192;151605;-3546;81200;151658;-3096;158250;644;518;False
giran_clanhall_008;22220006;81196;151657;-3490;81192;151555;-3546;81200;151607;-3096;158250;644;518;False
giran_clanhall_006;22220007;78521;148327;-3553;78570;148323;-3614;78623;148331;-3164;158250;644;518;False
giran_clanhall_005;22220008;78521;148327;-3553;78520;148323;-3614;78572;148331;-3164;158250;644;518;False
giran_clanhall_003;22220009;81831;145267;-3489;81827;145316;-3546;81835;145369;-3096;158250;644;518;False
giran_clanhall_004;22220010;81831;145267;-3489;81828;145265;-3546;81835;145319;-3096;158250;644;518;False
giran_clanhall_002;22220011;83618;145382;-3360;83614;145330;-3417;83623;145383;-2967;158250;644;518;False
giran_clanhall_001;22220012;83618;145382;-3360;83614;145280;-3417;83622;145332;-2967;158250;644;518;False
###############################################################################

# Doors on region 22_25:

# Garden of Eva - Water Walls and Secret Walls
goe_001;22250001;86226;247063;-8584;86085;246961;-8845;86364;247162;-8333;187500;476;383;False
goe_002;22250002;88491;253871;-8584;88436;253707;-8845;88546;254031;-8333;187500;476;383;False
goe_003;22250003;76873;253954;-8584;76816;253788;-8856;76928;254118;-8344;187500;476;383;False
goe_004;22250004;79033;247128;-8584;78897;247031;-8838;79164;247228;-8326;187500;476;383;False
goe_005;22250005;82738;246603;-9093;82574;246603;-9359;82901;246603;-8847;187500;476;383;False
goe_006;22250006;87902;250378;-9093;87845;250218;-9361;87963;250540;-8849;187500;476;383;False
goe_007;22250007;85914;256377;-9093;85778;256278;-9352;86047;256477;-8840;187500;476;383;False
goe_008;22250008;79561;256348;-9093;79427;256253;-9348;79699;256447;-8836;187500;476;383;False
goe_009;22250009;77616;250361;-9093;77560;250195;-9360;77671;250525;-8848;187500;476;383;False
goe_010;22250010;80102;248387;-9611;79968;248290;-9883;80233;248485;-9371;187500;476;383;False
goe_011;22250011;85343;248344;-9611;85204;248243;-9869;85481;248443;-9357;187500;476;383;False
goe_012;22250012;87018;253389;-9611;86965;253223;-9875;87076;253544;-9363;187500;476;383;False
goe_013;22250013;82768;256485;-9611;82603;256484;-9873;82932;256486;-9361;187500;476;383;False
goe_014;22250014;78490;253391;-9611;78435;253230;-9884;78548;253551;-9372;187500;476;383;False
goe_015;22250015;79253;253097;-10118;79196;252936;-10386;79308;253256;-9874;187500;476;383;False
goe_016;22250016;79276;250856;-10118;79220;250697;-10386;79328;251017;-9874;187500;476;383;False
goe_017;22250017;80601;249046;-10118;80464;248949;-10370;80735;249143;-9858;187500;476;383;False
goe_018;22250018;82836;248341;-10118;82672;248340;-10391;82999;248341;-9879;187500;476;383;False
goe_019;22250019;84906;249034;-10116;84761;248927;-10379;85050;249141;-9867;187500;476;383;False
goe_020;22250020;86247;250888;-10118;86186;250724;-10368;86307;251048;-9856;187500;476;383;False
goe_021;22250021;86213;253197;-10118;86157;253034;-10380;86268;253360;-9868;187500;476;383;False
goe_022;22250022;84889;254973;-10118;84750;254873;-10376;85027;255073;-9864;187500;476;383;False
goe_023;22250023;82726;255659;-10118;82560;255658;-10387;82892;255660;-9875;187500;476;383;False
goe_024;22250024;80590;254950;-10118;80454;254851;-10372;80727;255050;-9860;187500;476;383;False
goe_025;22250025;81959;255493;-10734;81657;255478;-10888;82264;255508;-10376;187500;476;383;True
goe_026;22250026;83496;255494;-10734;83194;255479;-10891;83795;255511;-10379;187500;476;383;True
goe_027;22250027;83549;248505;-10734;83247;248490;-10886;83848;248523;-10374;187500;476;383;True
goe_028;22250028;82012;248506;-10734;81713;248490;-10888;82312;248521;-10376;187500;476;383;True
goe_029;22250029;82560;254715;-10880;82395;254712;-11183;82727;254719;-10577;187500;476;383;True
####################################################################

# Doors on region 23_14:

Ice_Wall001;23140001;115272;-125752;-3458;113857;-126163;-3665;114018;-125900;-3283;158250;644;518;False
Ice_Wall002;23140002;113934;-126025;-3457;115218;-125871;-3664;115377;-125612;-3282;158250;644;518;False
##########################################################################

# Doors on region 23_15:

Secret_Door001;23150001;110714;-81562;-1589;110610;-81591;-1618;110826;-81545;-1454;158250;644;518;True
Secret_Door002;23150002;114877;-71466;-549;114782;-71474;-578;114981;-71425;-414;158250;644;518;True
Gate_of_Splendor001;23150003;112690;-78084;59;112641;-78096;22;112816;-78064;638;158250;644;518;True
Gate_of_Splendor002;23150004;112910;-78084;59;112782;-78096;22;112958;-78064;638;158250;644;518;True
##############################################################################

# Doors on region 23_18:

# Tower Of Insolence - Raid Boss Area Doors
aden_tower_of_hubris;23180001;113876;16953;-1979;113814;16890;-2156;113937;17013;-1801;187500;476;383;False
aden_tower_of_hubris;23180002;113771;16849;-1979;113710;16788;-2156;113833;16910;-1801;187500;476;383;False
